network,config,method,replicate,metric,value,status
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.TP,1.0,SUCCESS
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.dist,0.0,SUCCESS
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.FP,0.0,SUCCESS
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.FN,0.0,SUCCESS
Bendiksby_2011,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,edit_distance,0.972972972972973,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,edit_distance,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,edit_distance,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,edit_distance,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,edit_distance,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,num_rets_diff,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.TP,5.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.TP,1.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.dist,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.FP,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.FN,0.0,SUCCESS
Koenen_2020,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.TP,1.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,edit_distance,1.0050251256281406,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,num_rets_diff,1.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.dist,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.FN,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.TP,20.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.dist,0.05555555555555555,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.FN,0.05555555555555555,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.TP,0.9444444444444444,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.dist,0.10648148148148147,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.FP,0.037037037037037035,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.FN,0.06944444444444445,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.TP,0.8935185185185185,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,edit_distance,1.0050251256281406,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,num_rets_diff,1.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.dist,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.FN,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.TP,20.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.dist,0.05555555555555555,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.FN,0.05555555555555555,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.TP,0.9444444444444444,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.dist,0.10648148148148147,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.FP,0.037037037037037035,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.FN,0.06944444444444445,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.TP,0.8935185185185185,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,edit_distance,0.8282828282828283,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,num_rets_diff,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.dist,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.FN,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.TP,20.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.dist,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.FN,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.TP,1.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.dist,0.1111111111111111,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.FP,0.09722222222222222,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.FN,0.09722222222222222,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.TP,0.8888888888888888,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,edit_distance,0.8080808080808081,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,num_rets_diff,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.dist,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.FN,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.TP,20.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.dist,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.FN,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.TP,1.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.dist,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.FN,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.TP,1.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,edit_distance,0.8080808080808081,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,num_rets_diff,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.dist,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.FN,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.TP,20.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.dist,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.FN,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.TP,1.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.dist,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.FP,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.FN,0.0,SUCCESS
Brysting_2007,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,edit_distance,0.872093023255814,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,num_rets_diff,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.TP,6.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,edit_distance,0.872093023255814,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,num_rets_diff,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.TP,6.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,edit_distance,0.872093023255814,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,num_rets_diff,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.TP,6.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,edit_distance,0.872093023255814,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,num_rets_diff,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ploidy_diff.TP,6.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ret_leaf_jaccard.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,4,ret_sisters_jaccard.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,edit_distance,0.872093023255814,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,num_rets_diff,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ploidy_diff.TP,6.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ret_leaf_jaccard.TP,1.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.dist,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.FP,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.FN,0.0,SUCCESS
Lawrence_2016,conf_ils_low_10M,polyphest_p50,5,ret_sisters_jaccard.TP,1.0,SUCCESS
Diaz-Perez_2018,conf_ils_low_10M,polyphest_p50,1,FAILED,,FAILED
Diaz-Perez_2018,conf_ils_low_10M,polyphest_p50,2,FAILED,,FAILED
Diaz-Perez_2018,conf_ils_low_10M,polyphest_p50,3,FAILED,,FAILED
Diaz-Perez_2018,conf_ils_low_10M,polyphest_p50,4,FAILED,,FAILED
Diaz-Perez_2018,conf_ils_low_10M,polyphest_p50,5,FAILED,,FAILED
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,edit_distance,0.9032258064516129,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,num_rets_diff,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.dist,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.FP,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.FN,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ploidy_diff.TP,1.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.dist,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.FP,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.FN,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ret_leaf_jaccard.TP,1.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.dist,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.FP,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.FN,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,1,ret_sisters_jaccard.TP,1.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,edit_distance,0.6451612903225806,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,num_rets_diff,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.dist,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.FP,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.FN,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ploidy_diff.TP,1.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.dist,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.FN,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ret_leaf_jaccard.TP,1.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.dist,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.FP,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.FN,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,2,ret_sisters_jaccard.TP,1.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,edit_distance,0.8709677419354839,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,num_rets_diff,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.dist,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.FP,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.FN,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,ploidy_diff.TP,1.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.dist,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.FN,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,ret_leaf_jaccard.TP,1.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.dist,0.0,SUCCESS
Wisecaver_2023,conf_ils_low_10M,polyphest_p50,3,ret_sisters_jaccard.FP,0.0,SUCCESS
