network,config,method,replicate,metric,value,status
Popp_2005,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.FN,0.0,SUCCESS
Popp_2005,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.TP,1.0,SUCCESS
Popp_2005,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.dist,0.3333333333333333,SUCCESS
Popp_2005,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.FP,0.0,SUCCESS
Popp_2005,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.FN,0.3333333333333333,SUCCESS
Popp_2005,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.TP,0.6666666666666667,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,edit_distance,0.963302752293578,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,edit_distance_multree,0.8761904761904762,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,rf_distance,0.5121951219512195,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,num_rets_diff,7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,num_rets_bias,-7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ploidy_diff.dist,0.8888888888888888,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ploidy_diff.FP,0.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ploidy_diff.FN,8.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ploidy_diff.TP,1.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.dist,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.FP,0.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.FN,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.TP,0.125,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.dist,0.9201388888888888,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.FP,0.04513888888888889,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.FN,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.TP,0.07986111111111116,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,edit_distance,0.981651376146789,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,edit_distance_multree,0.9142857142857143,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,rf_distance,0.5121951219512195,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,num_rets_diff,7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,num_rets_bias,-7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ploidy_diff.dist,0.8888888888888888,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ploidy_diff.FP,0.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ploidy_diff.FN,8.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ploidy_diff.TP,1.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.dist,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.FN,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.TP,0.125,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.dist,0.9201388888888888,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.FP,0.04513888888888889,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.FN,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.TP,0.07986111111111116,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,edit_distance,0.981651376146789,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,edit_distance_multree,0.9142857142857143,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,rf_distance,0.5121951219512195,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,num_rets_diff,7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,num_rets_bias,-7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ploidy_diff.dist,0.8888888888888888,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ploidy_diff.FP,0.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ploidy_diff.FN,8.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ploidy_diff.TP,1.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.dist,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.FN,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.TP,0.125,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.dist,0.9201388888888888,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.FP,0.04513888888888889,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.FN,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.TP,0.07986111111111116,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,edit_distance,0.981651376146789,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,edit_distance_multree,0.7692307692307693,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,rf_distance,0.5609756097560976,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,num_rets_diff,7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,num_rets_bias,-7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ploidy_diff.dist,0.6875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ploidy_diff.FP,7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ploidy_diff.FN,4.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ploidy_diff.TP,5.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.dist,0.9791666666666666,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.FP,0.10416666666666667,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.FN,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.TP,0.02083333333333337,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.dist,0.9861111111111112,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.FP,0.1111111111111111,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.FN,0.9375,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.TP,0.01388888888888884,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,edit_distance,0.944954128440367,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,edit_distance_multree,0.8495575221238938,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,rf_distance,0.6097560975609756,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,num_rets_diff,7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,num_rets_bias,-7.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ploidy_diff.dist,0.6666666666666667,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ploidy_diff.FP,6.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ploidy_diff.FN,4.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ploidy_diff.TP,5.0,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.dist,0.9886363636363636,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.FP,0.11363636363636363,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.FN,0.875,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.TP,0.011363636363636354,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.dist,0.9965277777777778,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.FP,0.12152777777777778,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.FN,0.9375,SUCCESS
Wu_2015,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.TP,0.00347222222222221,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,edit_distance,0.9703703703703703,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,edit_distance_multree,0.8421052631578947,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,rf_distance,0.3333333333333333,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,num_rets_diff,5.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,num_rets_bias,-5.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ploidy_diff.dist,0.875,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ploidy_diff.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ploidy_diff.FN,7.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ploidy_diff.TP,1.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.dist,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.FN,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.TP,0.16666666666666663,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.dist,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.FN,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.TP,0.16666666666666663,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,edit_distance,0.9407407407407408,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,edit_distance_multree,0.7669172932330827,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,rf_distance,0.3333333333333333,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,num_rets_diff,5.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,num_rets_bias,-5.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ploidy_diff.dist,0.875,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ploidy_diff.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ploidy_diff.FN,7.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ploidy_diff.TP,1.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.dist,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.FN,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.TP,0.16666666666666663,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.dist,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.FN,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.TP,0.16666666666666663,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,edit_distance,0.9407407407407408,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,edit_distance_multree,0.7669172932330827,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,rf_distance,0.3333333333333333,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,num_rets_diff,5.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,num_rets_bias,-5.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ploidy_diff.dist,0.875,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ploidy_diff.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ploidy_diff.FN,7.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ploidy_diff.TP,1.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.dist,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.FN,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.TP,0.16666666666666663,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.dist,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.FN,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.TP,0.16666666666666663,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,edit_distance,0.9407407407407408,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,edit_distance_multree,0.7669172932330827,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,rf_distance,0.3333333333333333,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,num_rets_diff,5.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,num_rets_bias,-5.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ploidy_diff.dist,0.875,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ploidy_diff.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ploidy_diff.FN,7.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ploidy_diff.TP,1.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.dist,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.FN,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.TP,0.16666666666666663,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.dist,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.FN,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.TP,0.16666666666666663,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,edit_distance,0.9555555555555556,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,edit_distance_multree,0.7669172932330827,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,rf_distance,0.3333333333333333,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,num_rets_diff,5.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,num_rets_bias,-5.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ploidy_diff.dist,0.875,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ploidy_diff.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ploidy_diff.FN,7.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ploidy_diff.TP,1.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.dist,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.FN,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.TP,0.16666666666666663,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.dist,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.FP,0.0,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.FN,0.8333333333333334,SUCCESS
Liu_2023,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.TP,0.16666666666666663,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,edit_distance,0.9024390243902439,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,edit_distance_multree,0.8429752066115702,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,rf_distance,0.1875,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,num_rets_diff,2.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,num_rets_bias,-2.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ploidy_diff.dist,0.9333333333333333,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ploidy_diff.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ploidy_diff.FN,14.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ploidy_diff.TP,1.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.dist,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.FN,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ret_leaf_jaccard.TP,0.33333333333333337,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.dist,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.FN,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,1,ret_sisters_jaccard.TP,0.33333333333333337,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,edit_distance,0.9024390243902439,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,edit_distance_multree,0.8429752066115702,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,rf_distance,0.25,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,num_rets_diff,2.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,num_rets_bias,-2.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ploidy_diff.dist,0.9333333333333333,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ploidy_diff.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ploidy_diff.FN,14.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ploidy_diff.TP,1.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.dist,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.FN,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ret_leaf_jaccard.TP,0.33333333333333337,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.dist,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.FN,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,2,ret_sisters_jaccard.TP,0.33333333333333337,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,edit_distance,0.926829268292683,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,edit_distance_multree,0.743801652892562,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,rf_distance,0.125,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,num_rets_diff,2.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,num_rets_bias,-2.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ploidy_diff.dist,0.9333333333333333,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ploidy_diff.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ploidy_diff.FN,14.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ploidy_diff.TP,1.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.dist,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.FN,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ret_leaf_jaccard.TP,0.33333333333333337,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.dist,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.FN,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,3,ret_sisters_jaccard.TP,0.33333333333333337,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,edit_distance,0.8536585365853658,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,edit_distance_multree,0.7603305785123967,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,rf_distance,0.1875,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,num_rets_diff,2.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,num_rets_bias,-2.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ploidy_diff.dist,0.9333333333333333,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ploidy_diff.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ploidy_diff.FN,14.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ploidy_diff.TP,1.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.dist,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.FN,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ret_leaf_jaccard.TP,0.33333333333333337,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.dist,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.FN,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,4,ret_sisters_jaccard.TP,0.33333333333333337,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,edit_distance,0.8536585365853658,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,edit_distance_multree,0.7603305785123967,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,rf_distance,0.1875,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,num_rets_diff,2.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,num_rets_bias,-2.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ploidy_diff.dist,0.9333333333333333,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ploidy_diff.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ploidy_diff.FN,14.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ploidy_diff.TP,1.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.dist,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.FN,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ret_leaf_jaccard.TP,0.33333333333333337,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.dist,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.FP,0.0,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.FN,0.6666666666666666,SUCCESS
Ren_2024,conf_dup_loss_low_10M,grampa,5,ret_sisters_jaccard.TP,0.33333333333333337,SUCCESS
Marcussen_2011,conf_dup_loss_low_10M,grampa,1,edit_distance,0.937007874015748,SUCCESS
Marcussen_2011,conf_dup_loss_low_10M,grampa,1,edit_distance_multree,0.6814814814814815,SUCCESS
Marcussen_2011,conf_dup_loss_low_10M,grampa,1,rf_distance,0.5,SUCCESS
Marcussen_2011,conf_dup_loss_low_10M,grampa,1,num_rets_diff,4.0,SUCCESS
Marcussen_2011,conf_dup_loss_low_10M,grampa,1,num_rets_bias,-4.0,SUCCESS
