network,config,method,replicate,metric,value,status
Marcussen_2011,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.FP,0.18888888888888888,SUCCESS
Marcussen_2011,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.FN,0.8,SUCCESS
Marcussen_2011,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.TP,0.011111111111111072,SUCCESS
Marcussen_2011,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.dist,0.9949999999999999,SUCCESS
Marcussen_2011,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.FP,0.095,SUCCESS
Marcussen_2011,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.FN,0.95,SUCCESS
Marcussen_2011,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.TP,0.0050000000000001155,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,edit_distance,0.9077669902912622,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,edit_distance_multree,0.9952941176470588,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,rf_distance,0.7380952380952381,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,num_rets_diff,8.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,num_rets_bias,-8.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.dist,1.0289855072463767,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.FP,3.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.FN,68.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.TP,-2.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.dist,1.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.FP,0.1111111111111111,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.FN,1.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.TP,0.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.dist,0.912962962962963,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.FP,0.004273504273504274,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.FN,0.9089089089089089,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.TP,0.08703703703703702,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,edit_distance,0.9271844660194175,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,edit_distance_multree,0.9482352941176471,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,rf_distance,0.6904761904761905,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,num_rets_diff,8.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,num_rets_bias,-8.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.dist,1.0149253731343284,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.FP,1.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.FN,67.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.TP,-1.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.dist,0.8888888888888888,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.FN,0.8888888888888888,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.TP,0.11111111111111116,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.dist,0.9227053140096619,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.FP,0.03282828282828283,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.FN,0.8944444444444445,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.TP,0.07729468599033806,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,edit_distance,0.9368932038834952,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,edit_distance_multree,0.9576470588235294,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,rf_distance,0.6904761904761905,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,num_rets_diff,8.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,num_rets_bias,-8.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.dist,1.0149253731343284,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.FP,1.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.FN,67.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.TP,-1.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.dist,0.8888888888888888,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.FN,0.8888888888888888,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.TP,0.11111111111111116,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.dist,0.9227053140096619,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.FP,0.03282828282828283,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.FN,0.8944444444444445,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.TP,0.07729468599033806,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,edit_distance,0.9368932038834952,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,edit_distance_multree,0.9623529411764706,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,rf_distance,0.6904761904761905,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,num_rets_diff,8.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,num_rets_bias,-8.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.dist,1.0149253731343284,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.FP,1.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.FN,67.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.TP,-1.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.dist,0.8888888888888888,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.FP,0.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.FN,0.8888888888888888,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.TP,0.11111111111111116,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.dist,0.9227053140096619,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.FP,0.03282828282828283,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.FN,0.8944444444444445,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.TP,0.07729468599033806,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,edit_distance,0.9174757281553398,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,edit_distance_multree,0.9952941176470588,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,rf_distance,0.7380952380952381,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,num_rets_diff,8.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,num_rets_bias,-8.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.dist,1.0289855072463767,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.FP,3.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.FN,68.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.TP,-2.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.dist,1.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.FP,0.1111111111111111,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.FN,1.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.TP,0.0,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.dist,0.9500000000000001,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.FP,0.059829059829059825,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.FN,0.945945945945946,SUCCESS
Marcussen_2012,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.TP,0.04999999999999993,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,edit_distance,0.9589905362776026,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,edit_distance_multree,0.9616613418530351,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,rf_distance,0.6875,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,num_rets_diff,15.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,num_rets_bias,-15.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.dist,0.9655172413793104,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.FP,5.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.FN,23.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.TP,1.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.dist,0.9910714285714286,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.FP,0.05357142857142857,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.FN,0.9375,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.TP,0.008928571428571397,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.dist,0.9698863636363636,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.FP,0.031828703703703706,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.FN,0.9693287037037037,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.TP,0.030113636363636398,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,edit_distance,0.9652996845425867,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,edit_distance_multree,0.9361022364217252,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,rf_distance,0.703125,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,num_rets_diff,15.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,num_rets_bias,-15.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.dist,0.967741935483871,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.FP,7.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.FN,23.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.TP,1.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.dist,0.9861111111111112,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.FP,0.04861111111111111,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.FN,0.9375,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.TP,0.01388888888888884,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.dist,0.96875,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.FP,0.03125,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.FN,0.96875,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.TP,0.03125,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,edit_distance,0.9148264984227129,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,edit_distance_multree,0.9041533546325878,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,rf_distance,0.703125,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,num_rets_diff,15.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,num_rets_bias,-15.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.dist,1.04,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.FP,1.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.FN,25.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.TP,-1.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.dist,0.9375,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.FN,0.9375,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.TP,0.0625,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.dist,0.9542613636363636,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.FP,0.016203703703703703,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.FN,0.9380787037037037,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.TP,0.0457386363636364,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,edit_distance,0.9148264984227129,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,edit_distance_multree,0.9041533546325878,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,rf_distance,0.703125,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,num_rets_diff,15.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,num_rets_bias,-15.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.dist,1.04,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.FP,1.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.FN,25.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.TP,-1.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.dist,0.9375,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.FP,0.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.FN,0.9375,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.TP,0.0625,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.dist,0.9542613636363636,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.FP,0.016203703703703703,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.FN,0.9380787037037037,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.TP,0.0457386363636364,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,edit_distance,0.9589905362776026,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,edit_distance_multree,0.9488817891373802,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,rf_distance,0.6875,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,num_rets_diff,15.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,num_rets_bias,-15.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.dist,0.967741935483871,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.FP,7.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.FN,23.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.TP,1.0,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.dist,0.9861111111111112,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.FP,0.04861111111111111,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.FN,0.9375,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.TP,0.01388888888888884,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.dist,0.96875,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.FP,0.03125,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.FN,0.96875,SUCCESS
Sessa_2012b,conf_dup_loss_medium_10M,grampa,5,ret_sisters_jaccard.TP,0.03125,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,edit_distance,0.8181818181818182,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,edit_distance_multree,0.905982905982906,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,rf_distance,0.3793103448275862,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,num_rets_diff,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,num_rets_bias,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.dist,0.5625,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.FP,2.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.FN,7.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ploidy_diff.TP,7.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.dist,0.5625,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.FP,0.2222222222222222,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.FN,0.5,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ret_leaf_jaccard.TP,0.4375,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.dist,0.53125,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.FP,0.53125,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.FN,0.5,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,1,ret_sisters_jaccard.TP,0.46875,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,edit_distance,0.15151515151515152,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,edit_distance_multree,0.717948717948718,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,rf_distance,0.034482758620689655,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,num_rets_diff,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,num_rets_bias,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.dist,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.FP,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.FN,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ploidy_diff.TP,14.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.dist,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.FP,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.FN,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ret_leaf_jaccard.TP,1.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.dist,0.5,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.FP,0.5,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.FN,0.5,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,2,ret_sisters_jaccard.TP,0.5,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,edit_distance,0.5454545454545454,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,edit_distance_multree,0.5128205128205128,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,rf_distance,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,num_rets_diff,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,num_rets_bias,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.dist,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.FP,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.FN,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ploidy_diff.TP,14.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.dist,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.FP,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.FN,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ret_leaf_jaccard.TP,1.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.dist,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.FP,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.FN,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,3,ret_sisters_jaccard.TP,1.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,edit_distance,0.8787878787878788,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,edit_distance_multree,0.7692307692307693,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,rf_distance,0.3793103448275862,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,num_rets_diff,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,num_rets_bias,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.dist,0.3125,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.FP,2.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.FN,3.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ploidy_diff.TP,11.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.dist,0.3125,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.FP,0.15384615384615385,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.FN,0.21428571428571427,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ret_leaf_jaccard.TP,0.6875,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.dist,0.53125,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.FP,0.53125,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.FN,0.5,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,4,ret_sisters_jaccard.TP,0.46875,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,5,edit_distance,0.5454545454545454,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,5,edit_distance_multree,0.5128205128205128,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,5,rf_distance,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,5,num_rets_diff,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,5,num_rets_bias,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.dist,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.FP,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.FN,0.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,5,ploidy_diff.TP,14.0,SUCCESS
Zhao_2021,conf_dup_loss_medium_10M,grampa,5,ret_leaf_jaccard.dist,0.0,SUCCESS
